Review,Rating,Sentiment;Label;;
produk sesuai yang dipesan barang cepat sampai packaging aman tidak buat barang rusak,5, ;P;;
pengiriman ok sudah order kedua produk rasanya enak,5, ;P;;
proses dan pengiriman cepat barang sesuai deskripsi recommended seller thanks,5, ;P;;
menyehatkan,5, ;P;;
langganan belanja disini selalu top pelayanan dan barangnya,5, ;P;;
kemasan rapi bersih belum dicoba smg bagus,5, ;P;;
aku beruntung ketemu seller ramah dan products yg high quality 1 pack setelah dimasak banyakk bangat kemasan setiap barang2 didalam packingan juga bersih recommended seller,5, ;P;;
beli kemarin hari ini da nyampe packing rapi semoga cocok dan bermanfaat,5, ;P;;
kasih bintang 3 dulu soalnya blum dicoba masak semoga sy suka,3, ;P;;
yummmy,5, ;P;;
barang sesuai dan sangat baik penjual komunikatif dan respon cepat pengiriman aman recommended seller,5, ;P;;
enak bgt segerrr dah repeat order 2x pelayanan juga mantap thank you golden tree 88,5, ;P;;
barangnya fresh semua mantap,5, ;P;;
cpt bgt sampenya seller ramah trims,5, ;P;;
selalu puass bgt belanja disini ini ud repeat order ke brp ga keiitung deh top seller pertahankan boss,5, ;P;;
cepat delivery,5, ;P;;
joss gandos,5, ;P;;
respons seller baik pengiriman cepat recommended seller,5, ;P;;
pengirimannya cepat sekali,5, ;P;;
air minum ini enak banget beda dari air minum lainnya thank you utk pengiriman yg super cepat,5, ;P;;
barang langsung diproses dan respon sangat cepat seller sangat ramah,5, ;P;;
pengiriman cepat dan product bagus,5, ;P;;
respon samgat cepat dua kali beli gak kapok,5, ;P;;
joss,5, ;P;;
the best dah,5, ;P;;
nyampe sini msh hangattt mantappp makasii yaa,5, ;P;;
yg ke 2 beli disini,5, ;P;;
tolong susunya dibersihkan setelah diikat ceceran susu banyak didalam plastik,5, ;N;;
mantan dan cepat,5, ;P;;
recommended bngt deh,5, ;P;;
produk sesuai deskripsi dan pengiriman cepat,5, ;P;;
seger bray respon penjual sangat bagus terima kasih semoga sukses dan jaya terus amiin,5, ;P;;
top seperti biasanya,5, ;P;;
barang cepat datang dan bagus,5, ;P;;
pelayanan seller cepat,5, ;P;;
pesanan sesuai deskripsi packing rapi kwalitas sngat bagus senang belanja disini responnya sangat cepat trmksih ya semoga sukses terus,5, ;P;;
kereeen,5, ;P;;
pengiriman cepat ok deh,5, ;P;;
cepat sdh pesan beberapakali tapi memang ada yang sudah bersemut,5, ;P;;
sekoteng favorit sejak jaman kecil terkenal sejak dulu di jogja palinh enak ini,5, ;P;;
expired panjang,5, ;P;;
sekali lagi transaksi yg sangat lancar dr penjual ini terima kasih banyak,5, ;P;;
segeeeerrr,5, ;P;;
sdh 2 kali pesan selalu enakkk air kelapanya,5, ;P;;
selalu puas minum prau,5, ;P;;
segerrr banget recommended,5, ;P;;
segeerr banget air kelapa nya apalagi kalau dingin,5, ;P;;
air kelapa ijo paling enak dan harga paling terjangkau,5, ;P;;
fresh harga terjangkau,5, ;P;;
seger bangeett dan dikasih bonus sedotan stainless lagi mantaapp,5, ;P;;
brg sdh diterima dgn baik thanks,5, ;P;;
rasanya enak ada manis2nya seger aman buat detox ataupun diet rendah kalori tanpa pemanis apapun tx,5, ;P;;
mantafff enak banget hujan minuman hangat top banget deh,5, ;P;;
mantab response dan pengiriman cepat tqtq,5, ;P;;
sekoteng instan ter the best,5, ;P;;
barang sesuai pesanan seller rekomen udah yg kedua kali beli di sini top banget deh,5, ;P;;
order kedua kalinya di sini produknya original dan pengirimannya juga sangat cepat terima kasih,5, ;P;;
produknya mantap deh original masih dalam segel dan kadaluwarsanya juga masih lama,5, ;P;;
pembelian yang ketiga kali,5, ;P;;
paket raoih expire msh lama kurir ramah mksh tokopedia,5, ;P;;
paket sempurna exp masih lama kurir ramah,5, ;P;;
trimakasih y seller ngebayar rs kangen bgt ini trnyta ada d online jg biasanya minum krn oleh2 dr jogja d bestttt,5, ;P;;
sampai sesuai permintaan dan dengan selamat terima kasih,5, ;P;;
saya sudah coba dan bungkusnya amat baik terimakasih,5, ;P;;
paket sudah nyampai dengan mulus bro kemasan rapi segera saya cobain bunga telangnya semoga khasiatnya bermanfaat untuk saya dan keluarga trimakasih,5, ;P;;
barang dalam kondisi bagus dan sesuai pesanan,5, ;P;;
thanks ya pengirimanan yg cepat,5, ;P;;
warna tehnya bagus rasanya enak,5, ;P;;
belum dicoba semoga puass,5, ;P;;
keren nihh kali cepattt sekaliiii mantuuulll selalu belanja disini,5, ;P;;
bagus pengiriman cepat,5, ;P;;
fast repond mantab,5, ;P;;
fast respon dan packagingnya rapih,5, ;P;;
barangs esuai dengan pesanan dan tidak pecah,4, ;P;;
packing super rapi super satisfied,5, ;P;;
proses cepat sekarang packing aman rekomended,5, ;P;;
tapi proses lumayan yaa sy pilih 6 8jam tp tiba 2hari kemudian sy klik order malam jam 12an baru sampe 2hari berikutnya,5, ;N;;
packaging aman dan produk cepat,5, ;P;;
seller responsive harga bagus kiriman express terima kasih bantuanya,5, ;P;;
enaaak pengiriman cpt seller responsif,5, ;P;;
pesan malem ngiranya besok siang sampe ternyata pagi dooong udah sampai masih seger packing jangan ditanya kl rasa udah pada tahu lah enduuul nggak malu2in untuk kasih2 ke tetangga,5, ;P;;
pagi2 sdh sampai dan packing utuh bagus tks ya,5, ;P;;
enak ini cuma ya kicik betul,5, ;N;;
enak dan unik mantap lah,5, ;P;;
cepat respon delivarynya dn oke banget kuenya,5, ;P;;
rasanya enak bgt respon chat cpt di bls pengiriman jg cpt top markotop,5, ;P;;
puas gula aren asli dr wanginya sudah terasa,5, ;P;;
barang sesuai pesanan seller nya responsif,5, ;P;;
sampe barangnya cepat mkasih gan,5, ;P;;
selalu the best,5, ;P;;
tumben lama kirimnya,4, ;N;;
mantaplah pokoknya,5, ;P;;
pembelian yg kesekian ribu kaliiii,5, ;P;;
orderan kedua gak ada problem lancar seperti kemarin produk sesuai deskripsi,5, ;P;;
gak sempet foto karena setelah dimasak bentar langsung habis sama papa dan gak berhenti komen klo dagingnya enak semoga tambah sukses yaa,5, ;P;;
ke moza kitchen atas rekomendasi teman kesan setelah berberlanja seller komunikatif responsif tenderloin datang dalam keadaan beku dan menggunakan packing vakum sehingga kondisinya terjaga produk sesuai dengan yg di foto ada 2 potong tenderloin per pack tidak sabar untuk segera olah dan makan,5, ;P;;
alway great dan memuaskan,5, ;P;;
beneran empuk dagingnya even tebelnya lumayan next repeat order insyaa allah,5, ;P;;
semua produk disini selalu okay,5, ;P;;
mantap betul,5, ;P;;
selalu okee barangnya,5, ;P;;
okee tinggal esekusi,5, ;P;;
dagingnya empuk jozzz,5, ;P;;
pngiriman cepat,5, ;P;;
super fast respond great product thank you,5, ;P;;
kenyil kenyil,5, ;P;;
cepet dtgnya,5, ;P;;
sudah biasa langganan boba disini hrganya murah dan sellernya ramah,5, ;P;;
barang original,5, ;P;;
selalu order disini,5, ;P;;
anak suka sesuai yg diinginkan,5, ;P;;
cepeeet,5, ;P;;
barang diterima dengan baik thanks,5, ;P;;
ada gumpalan susu di kopinya,3, ;N;;
botol ny bukan yg lama beda sama foto pas order,4, ;N;;
packing bagus mungkin udah belajar dari kesalahan sebelumnya yang menggunakan kertas akhirnya pecahpengiriman cepat oke baik lah,5, ;P;;
enak kopinya and tempatnya bagus good job sir,5, ;P;;
barang sesuai deskripsi enak tp proses pengiriman nya lambat padahal dah pake same day pesan jam 12 tp baru kirim esoknya,5, ;P;;
terfavorite,5, ;P;;
rasa kopinya sangat light dominan rasa susu,4, ;N;;
saya kecewa pelayanannya saya order kemaren malam berharap pagi pas buka toko pesanan langsung di kirim dengan asumsi siang or sore nyampe dirumah pas ditanyain chat gk bls pengirimannya lama saya minta cancel tp ttp di proses product juga stikernya udh broken untuk rasa kopi biasa aja,2, ;N;;
barang sudah sampai dalam kondisi baik dan sesuai pesanan terimakasih,5, ;P;;
mantap bro repeat order,5, ;P;;
stok habis,1, ;N;;
barang dikirim sudah malam kurir tidak info barang sudah tiba sesuai dengan sop kurir biasa apalagi barang ini daging mentah barang di tinggal saja dengan sekuriti barang rusak semua,2, ;N;;
mantep barangnya sesuai foto dan deskripsi pengiriman aman dan cepat,5, ;P;;
barang hancur dan rusak mungkin tertimpa2,1, ;N;;
seller ramah bgt kurir lama bgt,5, ;P;;
salah kirim setelah beberapa hari akhrnya dibantu toko utk mengantarkan toppoki yg dipesan appreciated utk penyelesaiannya,2, ;N;;
enak ini udah pemesanan ke 3 bumbunya pas rasanya mantappp,5, ;P;;
ternyata kecil2 semoga enak,5, ;N;;
rasanya enak sayang kurirnya lama bet waktu datang ada yg sudah jamuran,4, ;N;;
sausnya ok rice cakenya agaknkyrang,3, ;N;;
rasanya enak tapi saya ga dapet cara masaknya jadi agak kira kira,5, ;P;;
bordir rapih bgtt suka,5, ;P;;
pengiriman cepat pengemasan aman untuk rasa terlalu manis buat saya,4, ;N;;
udah ga perlu kasi review lg krn udh berthn2 slalu minum jamon terbukti bs bantu jaga imun tubuh tengkyu namaste,5, ;P;;
pertama kalinya nyobain jamon biasa langganan hearty potion nya mnrt saya scr rasa dominan lemon dan madunya jadinya saya minumnya abis buka puasa utk ngehindarin maag utk sahur saya minum hearty potion,5, ;P;;
mi lopppppp,5, ;P;;
udah repeat order sukak,5, ;P;;
okeeee,5, ;P;;
yeeeyy datang disaat yg tepat imun lg drop dan ini dpt flash sale pengiriman aman bgt cairan sampe tujuan dgn selamat thx namaste,5, ;P;;
selalu repeat order rejeki dpet flas sale,5, ;P;;
minumannya sampai dengan aman lalu rasanya pas almondnya kerasa dan creamy cuman kopinya gk terlalu kerasa terima kasih kak,5, ;P;;
terlalu manis untuk selera saya taste better cold and with ice,4, ;N;;
taste keep changing,3, ;N;;
berasa malt,5, ;N;;
barang diterima dan sesuai,5, ;P;;
tumben kurirnya minta uang parkir terus botolnya ngga ada segel hitam seperti biasanya,3, ;N;;
mantap banget rasanya,5, ;P;;
pengiriman sesuai estimasi packing jg aman pakai bubble wrap rasanya enak creamy dan ada rasa almondnya tq seller,5, ;P;;
ujungnya kering jadi bintang 3 aja deh yak,3, ;N;;
wuih beneran jumbo bagus lidah buayanya pengiriman jg cepat n admin ramah,5, ;P;;
gedeeee bangettt gak pernah liat aloe vera segede gini,5, ;P;;
sdh trima barangnya trnyata lidah buayanya gedhee banget dibandingkan yg ada di supermarket recommended,5, ;P;;
sering beli disini lidah buayanya segar tapi dgn syarat pengiriman yg langsung sampai paling ngk sameday klo yg hrs nginap busuk semua mungkin kepanasan bungkusnya rapat,5, ;P;;
bbrp kali order tapi kenapa kali ini dikirim pelepah yg kecil tdk spt sblmnya gede,3, ;N;;
di pembelian ke 2 kecewa karena barang2nya rusak waktu sampai masalahnya sudah diselesaikan dengan asuransi penggantian uang untuk barang saja tanpa diganti ongkir ada baiknya toko punya strategi supaya kejadian seperti ini tidak terulang saya lihat di komen lain ada beberapa kasus serupa karena yg dirugikan ya pasti pembeli,2, ;N;;
sangat sangat puas gede bngt,5, ;P;;
mantaap daaah pokoknyaa,5, ;P;;
tokonya ok banget pesan minggu senin harusnya sudah sampai sayangnya kurirnya error dikirim engga malah ditahan aa,5, ;N;;
ada kendala pengiriman seller info kalo dah dipickup tgl 03 dan di lacak baru terupdate di anteraja 06 dan terima hari ini tgl 07 stlh telp bbrp kali ke anteraja sy pribadi percaya seller krn track record anteraja memang diragukan,5, ;N;;
terima kasih sudah sampai barang dengan kondisi baik dan di kemas dengan aman,5, ;P;;
barang sesuai pesanan kualitas bagus sayang ekspedisi agak lelet dan malas update status perjalanan barang,4, ;N;;
bagussssssss,5, ;P;;
trima kasih cpt sampainya,5, ;P;;
cepat dan rapih,5, ;P;;
sudah berlangganan selalu senang belanja ditoko ini responnya cpt barangnya berkualitas packaging rapi pengantaran tepat waktu,5, ;P;;
gooooooddddds mantabs,5, ;P;;
penjual baik barang sampai dengan baik,5, ;P;;
terima kasih barang sudah diterima dengan baik,5, ;P;;
terimakasih paketnya sampai dan di bungkus dengang rapi,4, ;P;;
sudah langganan sepeeti biasa puas recommended,5, ;P;;
mantab sesuai deskripsi response cepat recommended,5, ;P;;
packingan oke bgt admin fast respon rekomen deh,5, ;P;;
saya rebus lagi sebentar biar lebih awet di kulkasnya tambah stevia vanila garam dikit enak seger banget,5, ;P;;
sudah dtg thank you seller sukses dan sehat terus utk kurir dan seller gbu,5, ;P;;
kopinya joss rasanya soft dan enak dilambung,5, ;P;;
toppp no complain,5, ;P;;
toko langganan kopi enak harga murah tapi pembelian kali ini agak lama di pengemasan ya beli tgl 12 baru dikirim tgl 15 lain kali mohon ditingkatkan kecepatan pelayanannya,4, ;N;;
ini dah order yang ketiga atau keempat,5, ;P;;
dari packing sudah tercium wangi kopinya terimakasih contoh kopinya sukses terus ya kak,5, ;P;;
kopi wangi dan enak diminum ini orderan yang ke 2 x nya,5, ;P;;
terimakasih uda nyampk,5, ;P;;
dah sampai,5, ;P;;
udah langganan respon dan pengiriman cepat selalu dapat produk yg terbaik,5, ;P;;
lumayan bagus mantap berkah aamiin,5, ;P;;
pembelian kesekian kalinya mantabb,5, ;P;;
kesekian kalinya beli kulit samosa disini tidak mengecewakan terima kasih banyak,5, ;P;;
selalu cepat pengiriman nya recommended,5, ;P;;
selalu langganannnm disiniiii pokoknya,5, ;P;;
kulit samosa terbaik tergurih termurah ya cuma di sini,5, ;P;;
teksturnya lembut semoga tidak gampang patah,5, ;P;;
pelayanannya cepat mempunyai inisiatif menanggulangi potensi hambatan transaksi dan produk kulit samosanya enak banget alhamdulillaah,5, ;P;;
udah kesekian kalinya belanja disini kulitnya baguss ga gampang patah stelah digoreng jg jadinya crispy kulitnya seller fast response dan ramah terimakasih banyak yaa sukses terus,5, ;P;;
baguuuuuus,5, ;P;;
kulit nya bagus gk gampang sobek udh sering beli disini selalu memuaskan,5, ;P;;
pengiriman cepat seller responsif,5, ;P;;
pengiriman super cepat seller fast respond sdh bbrp kali order recommended seller,5, ;P;;
enak lah,5, ;P;;
ini udah ketiga kali beli kopi disini krn rasanya enaaak bgttt creamy manisnya pas suka sekali,5, ;P;;
enak untuk yang suka kopi creamy tapi manis bangettttt ya allah,4, ; N ;;
love thanks for prompt service and constant quality,5, ; P;;
fast delivery dari awal sudah request supaya less sugar namun ternyata tetap manis banget terlalu creamy tidak terasa kopi nya,2, ;N;;
terlalu creamy buat saya eneg,2, ;N;;
terlalu manis untuk dilupakan kenangan yang indah bersama mu tinggalah mimpi you sing you lose ciyuuss beneran kemanisan kopinya,3, ;N;;
terima dengan baik rasa biasa aja,5, ;N;;
puas banget respon luar biasa cepat ramah pake banget recomended pokoknya,5, ;P;;
produk masih gress,5, ;P;;
hepii supplier pohon natal emang jempolan rapi jali cepet lancar jaya mantebz god bless the supplier and toped jg sll sehat dan makin sukses smuanya yaa,5, ;P;;
cepat sampai bungkus ok,5, ;P;;
puas banget belanja di sini selalu jd langganan,5, ;P;;
selalu cepat sampai,5, ;P;;
barang bagus makasih,5, ;P;;
suka bgt sama pelayanannya fast respon pengiriman sangat cepat thanks ya kak sukses selalu gbu,5, ;P;;
respon baik pengiriman cepat di hari minggu,5, ;P;;
pengiriman cepat packingnya jg aman bgt ini pembelian ke dua,5, ;P;;
puas cepat dan gratis ongkir,5, ;P;;
barang sudah sampai lumayan bagus terima kasih ya,5, ;P;;
repeat order very good service and love the products thank you,5, ;P;;
packaging rapih dan aman produk enak segar rasanya,5, ;P;;
bikin badan fit muka lebih kenyal dan ga jerawatan lagi packing rapi pengiriman cepat,5, ;P;;
sampai dengan selamat dan cepat hahaha sering2 diskon yaaa hehehe,5, ;P;;
sdah kedua x beli sring adain promo ya,5, ;P;;
packing sangat aman penjual ramah makasih,5, ;P;;
pengiriman cepet banget pengemasan sangat aman respon seller ramah,5, ;P;;
saya puas barang cepet sampai,5, ;P;;
bagus sekali cepat seller baik dan ramah,5, ;P;;
ternyata 1 pc 1 kg,1, ;N;;
fast reapon,5, ;P;;
packing super semuanya super recommended seller super sekalih,5, ;P;;
paket diterima baik pengemasan dan pengiriman baik harga ok,5, ;P;;
bawang goreng tidak dicampur kulit bawang merah,5, ;P;;
sempat ketukar bwg putih tp bwg putih nya juga bagus wangi dan saya pakai juga beli lagi deh bwg merah makasih ya mlidjo,5, ;P;;
selalu puas belanja disini packaging rapi kemasan nya pun bagus kualitas produk terbaik top seller deh,5, ;P;;
keren abis seneng langganan di sini,5, ;P;;
trimaksih dengan mlinjo yang sudang merespon kami dengan baik dan pelayanan juga baik,5, ;P;;
semua produknya selalu bagus dan segar moga laris manis dan sehat selalu kakak terima kasih,5, ;P;;
mantap fast response pengiriman sangat cepat barang bagus,5, ;P;;
recomended seller terimakasih,5, ;P;;
barang sesuai pesanan harga murah kualitas terjamin packing rapi,5, ;P;;
barang sesuai packing rapih cepat sampai good,5, ;P;;
bawang goreng nya renyah,4, ;P;;
enak dan renyaaah harga ok banget,5, ;P;;
lumayan sesuai walaupun agak pahit dikit gpp sing penting response seller cepat dan ramah terima kasih sukses selalu,5, ;P;;
sdh diterima dg baik blm dicoba sih semoga aja enak,5, ;P;;
pas awal nyampe sempet ada semut kecil gitu di luar paketnya terus saran aja sih tolong di segel tutup nya soalnya ga kenceng bgt gampang dibuka takut pecah aja berantakan soalnya ga ada bubblewrap nya klo segi isi sih ga begitu full tapi gatau rasanya enak apa engga belum di coba tolong perbaiki packingnya ya,4, ;N;;
mantaabbb makasih,5, ;P;;
mantab sesuai deskripsi dan produk maupun pengiriman oke,5, ;P;;
respon bagus pengiriman cepat paket dibungkus rapi banget dan rasa bawangnay enak,5, ;P;;
terlalu basah bawangnta,2, ;N;;
fast response alhamdulillah sampai dengan aman semoga besok bisa pesen lagi yaaaaaa thank youuuuu,5, ;P;;
terima kasih sudah diterima dengan baik sukses selalu,5, ;P;;
gradenya beda dgn fotonya beda sama brand tetangga tp overall enak,5, ;N;;
kemasan aman rasa enak,5, ;P;;
enak sih tp ga luar biasa,5, ;P;;
makasi sudah sampai pesananku kemarin sudah di coba next pasti beli disini,5, ;P;;
packagingnya super aman dan rapi pengiriman cepet bgt bawangnya enak bgt bakal order lagii,5, ;P;;
keliatannya enak bawang gorengnya sekilas klo diliat dr toples nya,5, ;P;;
bawang nya enak guruh dan renyah,5, ;P;;
pengiriman cepat packing rapi dg bubblewrap berlapis2 bawang gorengnya asli tanpa tepung,5, ;P;;
bawangnya ga pernah ga enak selalu mantap,5, ;P;;
mantab brmbng ny,5, ;P;;
uda berkali2 beli disini puas dah,5, ;P;;
trmksh,5, ;P;;
gurih renyah bagornya,5, ;P;;
bawang gorengnya enak banget kriuk dan awet udah langganan beli disini 3 tahun terakhir,5, ;P;;
udh coba berbagai macam merk tp ny melinda yg paling enak the best bawang goreng in town,5, ;P;;
bawang goreng terenak sih nih suka banget bawangnya gede gurih,5, ;P;;
repeat order ke sekian terima kasih,5, ;P;;
pesanan sdh diterima dgn baik pelayanan dan pengiriman cepat terimakasih yaaa,5, ;P;;
respon cepat pengiriman cepat packaging aman barang sesuai deskripsi pembelian kedua kalinya recommended seller,5, ;P;;
barang sampai dengan baik,5, ;P;;
udah langganan setia deh terima kasih ya,5, ;P;;
sudah langganan sangat puas sekali,5, ;P;;
bagus tapi bukan kualitas premium sesuai harga,5, ;P;;
